OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount,Status,PaymentMethod,ShippingCity
ORD_004338,CUST_0222,PROD_0049,7/20/2024,1,2158.05,2158.05,SHIPPED,Credit Card,Madurai
ORD_004339,CUST_0070,PROD_0055,10/21/2024,4,5495.89,21983.56,Delivered,Net Banking,Alappuzha
ORD_004340,CUST_0194,PROD_0004,2024-07-16,5,4680.41,23402.05,Delivered,UPI,
ORD_004341,CUST_0116,PROD_0035,5/2/2024,4,4542.47,18169.88,DELIVERED,,Nandyal
ORD_004342,CUST_0275,PROD_0030,2024-04-26,4,1900.77,7603.08,SHIPPED,,
ORD_004343,CUST_0387,PROD_0097,3/27/2024,3,8150.33,24450.99,pending,Credit Card,Bathinda
ORD_004344,CUST_0489,PROD_0084,2024-07-20,4,1816.49,7265.96,pending,Net Banking,
ORD_004345,CUST_0170,PROD_0028,5/15/2024,1,652.75,652.75,PENDING,Debit Card,
ORD_004346,CUST_0032,PROD_0017,3/23/2024,5,4750.18,23750.9,shipped,,
ORD_004347,CUST_0177,PROD_0058,2024-03-03,2,1784.13,3568.26,SHIPPED,,Siliguri
ORD_004348,CUST_0373,PROD_0020,10/23/2024,3,512.41,1537.23,cancelled,Debit Card,Dibrugarh
ORD_004349,CUST_0372,PROD_0090,2024-12-06,4,5258.95,21035.8,pending,Net Banking,
ORD_004350,CUST_0054,PROD_0054,6/23/2024,1,3001.4,3001.4,PENDING,COD,Loni
ORD_004351,CUST_0216,PROD_0082,11/18/2024,3,7907.28,23721.84,Cancelled,,Bhiwani
ORD_004352,CUST_0431,PROD_0044,6/16/2024,2,5322.67,10645.34,delivered,Debit Card,Hubli–Dharwad
ORD_004353,CUST_0460,PROD_0034,12/2/2024,5,6743.91,33719.55,pending,,Hazaribagh
ORD_004354,CUST_0092,PROD_0080,2024-06-05,2,1954.38,3908.76,Delivered,Debit Card,
ORD_004355,CUST_0274,PROD_0060,6/30/2024,5,3368.92,16844.6,delivered,UPI,
ORD_004356,CUST_0123,PROD_0087,12/6/2024,4,8921.56,35686.24,cancelled,COD,
ORD_004357,CUST_0216,PROD_0036,2024-06-22,3,9591.98,28775.94,pending,Net Banking,Morena
ORD_004358,CUST_0106,PROD_0008,2024-01-06,5,5985.93,29929.65,Delivered,,Kota
ORD_004359,CUST_0126,PROD_0074,2024-12-11,2,8607.6,17215.2,DELIVERED,Credit Card,
ORD_004360,CUST_0444,PROD_0098,1/4/2024,5,5037.11,25185.55,Delivered,COD,Davanagere
ORD_004361,CUST_0282,PROD_0080,2024-01-06,2,3621.95,7243.9,cancelled,COD,Kolkata
ORD_004362,CUST_0009,PROD_0015,12/16/2024,1,5453.3,5453.3,shipped,Credit Card,Tirunelveli
ORD_004363,CUST_0102,PROD_0042,7/14/2024,3,8392.28,25176.84,pending,UPI,Gandhidham
ORD_004364,CUST_0262,PROD_0099,9/28/2024,4,4959.92,19839.68,DELIVERED,Debit Card,Bathinda
ORD_004365,CUST_0338,PROD_0080,2/23/2024,3,6119.71,18359.13,pending,,
ORD_004366,CUST_0254,PROD_0044,8/13/2024,3,3598.19,10794.57,cancelled,Debit Card,Gwalior
ORD_004367,CUST_0333,PROD_0031,9/17/2024,3,3308.68,9926.04,Delivered,COD,
ORD_004368,CUST_0154,PROD_0066,10/27/2024,1,4485.79,4485.79,SHIPPED,UPI,
ORD_004369,CUST_0483,PROD_0021,3/10/2024,2,6279.23,12558.46,Delivered,,
ORD_004370,CUST_0478,PROD_0008,7/5/2024,3,1518.78,4556.34,PENDING,,
ORD_004371,CUST_0039,PROD_0051,8/4/2024,2,7769.94,15539.88,DELIVERED,UPI,
ORD_004372,CUST_0427,PROD_0048,7/22/2024,2,1015.06,2030.12,SHIPPED,,Guntakal
ORD_004373,CUST_0412,PROD_0027,2024-03-05,3,1573.48,4720.44,Delivered,Net Banking,
ORD_004374,CUST_0452,PROD_0034,6/4/2024,4,7672.84,30691.36,shipped,UPI,
ORD_004375,CUST_0487,PROD_0008,2024-07-28,5,1499.82,7499.1,cancelled,,Sri Ganganagar
ORD_004376,CUST_0047,PROD_0022,6/7/2024,2,7261.6,14523.2,SHIPPED,UPI,
ORD_004377,CUST_0396,PROD_0056,2024-09-24,2,5868.22,11736.44,SHIPPED,,Nanded
ORD_004378,CUST_0091,PROD_0092,2024-06-14,5,2579.09,12895.45,PENDING,UPI,Panchkula
ORD_004379,CUST_0293,PROD_0041,2024-12-26,2,3599.46,7198.92,delivered,Debit Card,Ozhukarai
ORD_004380,CUST_0046,PROD_0018,2024-06-30,5,9138.67,45693.35,Delivered,Debit Card,Bhalswa Jahangir Pur
ORD_004381,CUST_0284,PROD_0077,2024-08-03,4,179.79,719.16,DELIVERED,Credit Card,Bhatpara
ORD_004382,CUST_0258,PROD_0091,4/1/2024,2,2692.66,5385.32,pending,UPI,Nagaon
ORD_004383,CUST_0352,PROD_0080,2/23/2024,2,6047.18,12094.36,Delivered,Net Banking,Madhyamgram
ORD_004384,CUST_0096,PROD_0064,2024-06-20,5,4217.51,21087.55,SHIPPED,Credit Card,Thiruvananthapuram
ORD_004385,CUST_0396,PROD_0022,2024-09-03,1,1591.3,1591.3,shipped,COD,Nanded
ORD_004386,CUST_0149,PROD_0076,5/1/2024,2,489.39,978.78,PENDING,UPI,Thrissur
ORD_004387,CUST_0309,PROD_0007,2024-04-01,5,5302.86,26514.3,Cancelled,,Dibrugarh
ORD_004388,CUST_0081,PROD_0025,2024-01-19,3,8113.74,24341.22,DELIVERED,,
ORD_004389,CUST_0079,PROD_0009,2024-04-16,5,456.39,2281.95,shipped,Debit Card,Morena
ORD_004390,CUST_0357,PROD_0027,2024-02-29,5,7296.89,36484.45,pending,Credit Card,Tirunelveli
ORD_004391,CUST_0321,PROD_0052,6/22/2024,4,8820.92,35283.68,delivered,Debit Card,
ORD_004392,CUST_0044,PROD_0002,2024-04-30,1,9120.71,9120.71,PENDING,COD,Bidar
ORD_004393,CUST_0260,PROD_0098,5/25/2024,5,1239.0,6195.0,SHIPPED,UPI,Satna
ORD_004394,CUST_0370,PROD_0027,2024-12-09,1,1207.94,1207.94,delivered,Credit Card,Bijapur
ORD_004395,CUST_0221,PROD_0004,11/13/2024,3,5964.09,17892.27,DELIVERED,Debit Card,
ORD_004396,CUST_0177,PROD_0008,6/26/2024,4,7721.47,30885.88,pending,Debit Card,
ORD_004397,CUST_0441,PROD_0084,10/9/2024,2,3644.25,7288.5,Delivered,Credit Card,Jamshedpur
ORD_004398,CUST_0107,PROD_0016,5/17/2024,4,7582.44,30329.76,delivered,Credit Card,
ORD_004399,CUST_0258,PROD_0094,2024-05-11,4,9599.84,38399.36,DELIVERED,,
ORD_004400,CUST_0456,PROD_0089,4/7/2024,1,3222.03,3222.03,delivered,Credit Card,
ORD_004401,CUST_0396,PROD_0027,2024-06-23,5,3852.25,19261.25,Cancelled,Net Banking,Bidhannagar
ORD_004402,CUST_0305,PROD_0078,1/7/2024,1,234.28,234.28,Cancelled,COD,Nashik
ORD_004403,CUST_0126,PROD_0092,2024-09-19,4,6894.55,27578.2,shipped,Credit Card,
ORD_004404,CUST_0253,PROD_0014,5/8/2024,4,685.73,2742.92,PENDING,UPI,Bhimavaram
ORD_004405,CUST_0468,PROD_0009,11/25/2024,5,5004.23,25021.15,delivered,COD,Tirupati
ORD_004406,CUST_0111,PROD_0039,2024-05-02,2,2570.51,5141.02,delivered,Net Banking,Guntakal
ORD_004407,CUST_0151,PROD_0037,2024-09-20,5,7804.33,39021.65,Delivered,Credit Card,Sri Ganganagar
ORD_004408,CUST_0003,PROD_0074,6/6/2024,3,6036.81,18110.43,Delivered,Credit Card,
ORD_004409,CUST_0430,PROD_0089,2024-11-15,3,9141.01,27423.03,cancelled,COD,Chennai
ORD_004410,CUST_0446,PROD_0015,2024-12-03,3,3624.1,10872.3,DELIVERED,COD,Ambala
ORD_004411,CUST_0471,PROD_0040,2024-01-09,1,9641.17,9641.17,shipped,Net Banking,Bulandshahr
ORD_004412,CUST_0106,PROD_0071,9/6/2024,5,5650.86,28254.3,shipped,Net Banking,
ORD_004413,CUST_0124,PROD_0069,2024-03-23,2,1538.16,3076.32,delivered,Debit Card,
ORD_004414,CUST_0225,PROD_0047,12/7/2024,2,4169.83,8339.66,Cancelled,Net Banking,Alappuzha
ORD_004415,CUST_0246,PROD_0092,5/18/2024,5,4363.2,21816.0,DELIVERED,Net Banking,Tadepalligudem
ORD_004416,CUST_0067,PROD_0005,2/15/2024,4,7689.57,30758.28,shipped,UPI,Rampur
ORD_004417,CUST_0087,PROD_0074,3/11/2024,3,3516.55,10549.65,pending,Net Banking,Bikaner
ORD_004418,CUST_0263,PROD_0039,2024-11-05,1,2674.47,2674.47,PENDING,UPI,Bhalswa Jahangir Pur
ORD_004419,CUST_0041,PROD_0048,4/3/2024,3,2604.31,7812.93,Delivered,COD,Silchar
ORD_004420,CUST_0360,PROD_0049,2024-05-06,3,7141.26,21423.78,DELIVERED,Net Banking,
ORD_004421,CUST_0158,PROD_0050,2024-11-02,4,1269.8,5079.2,shipped,Net Banking,Sambalpur
ORD_004422,CUST_0086,PROD_0052,2024-10-01,1,5211.33,5211.33,cancelled,Debit Card,Nandyal
ORD_004423,CUST_0180,PROD_0034,2024-12-25,3,3851.93,11555.79,Cancelled,COD,Udupi
ORD_004424,CUST_0131,PROD_0100,2024-09-30,4,5113.92,20455.68,pending,Net Banking,Siliguri
ORD_004425,CUST_0102,PROD_0038,10/19/2024,3,8087.85,24263.55,cancelled,Debit Card,Tenali
ORD_004426,CUST_0211,PROD_0055,2024-11-24,5,3605.31,18026.55,delivered,Credit Card,Dharmavaram
ORD_004427,CUST_0490,PROD_0053,2024-03-23,1,1016.89,1016.89,Delivered,Net Banking,Nellore
ORD_004428,CUST_0193,PROD_0076,11/29/2024,2,9688.87,19377.74,SHIPPED,,Jabalpur
ORD_004429,CUST_0373,PROD_0099,11/30/2024,1,6550.17,6550.17,shipped,Net Banking,
ORD_004430,CUST_0337,PROD_0008,12/4/2024,2,5396.29,10792.58,pending,UPI,
ORD_004431,CUST_0400,PROD_0092,2024-02-19,2,2659.51,5319.02,Cancelled,,Raipur
ORD_004432,CUST_0036,PROD_0025,2/21/2024,1,5480.6,5480.6,SHIPPED,UPI,Tumkur
ORD_004433,CUST_0322,PROD_0033,2/22/2024,3,8179.84,24539.52,shipped,,Chinsurah
ORD_004434,CUST_0354,PROD_0054,2024-05-11,4,434.87,1739.48,pending,COD,Chapra
ORD_004435,CUST_0364,PROD_0016,3/28/2024,5,3419.3,17096.5,Delivered,COD,Unnao
ORD_004436,CUST_0384,PROD_0050,11/17/2024,3,2921.33,8763.99,cancelled,Debit Card,Ratlam
ORD_004437,CUST_0385,PROD_0090,4/27/2024,1,9810.62,9810.62,cancelled,Net Banking,Bhimavaram
ORD_004438,CUST_0257,PROD_0001,2024-09-08,4,3492.67,13970.68,DELIVERED,Net Banking,
ORD_004439,CUST_0229,PROD_0027,8/22/2024,1,6517.77,6517.77,SHIPPED,Net Banking,
ORD_004440,CUST_0164,PROD_0075,2024-05-25,3,7000.46,21001.38,shipped,Debit Card,
ORD_004441,CUST_0365,PROD_0028,2024-01-19,1,8178.54,8178.54,Delivered,Net Banking,Suryapet
ORD_004442,CUST_0368,PROD_0012,2024-04-29,5,6098.79,30493.95,delivered,UPI,Anand
ORD_004443,CUST_0495,PROD_0014,2024-04-07,1,4703.72,4703.72,SHIPPED,,
ORD_004444,CUST_0488,PROD_0010,2024-08-07,3,4538.87,13616.61,delivered,Debit Card,
ORD_004445,CUST_0047,PROD_0090,4/29/2024,3,5637.43,16912.29,Delivered,,
ORD_004446,CUST_0180,PROD_0100,2024-11-21,2,3201.45,6402.9,PENDING,Credit Card,
ORD_004447,CUST_0346,PROD_0069,4/17/2024,2,4884.59,9769.18,cancelled,Net Banking,
ORD_004448,CUST_0285,PROD_0016,2024-11-24,4,5779.41,23117.64,delivered,Credit Card,Nizamabad
ORD_004449,CUST_0327,PROD_0059,6/23/2024,3,3844.74,11534.22,DELIVERED,UPI,Morena
ORD_004450,CUST_0453,PROD_0094,2024-11-26,5,5646.64,28233.2,PENDING,Net Banking,Rampur
ORD_004451,CUST_0143,PROD_0010,2024-02-17,5,7923.92,39619.6,pending,,
ORD_004452,CUST_0214,PROD_0016,2024-01-13,1,1247.34,1247.34,SHIPPED,Net Banking,Shimoga
ORD_004453,CUST_0333,PROD_0011,2024-11-18,3,3879.06,11637.18,PENDING,Credit Card,Sonipat
ORD_004454,CUST_0410,PROD_0039,2024-11-24,5,4628.02,23140.1,SHIPPED,Net Banking,Raurkela Industrial Township
ORD_004455,CUST_0440,PROD_0084,3/30/2024,5,9179.74,45898.7,Delivered,Credit Card,Ludhiana
ORD_004456,CUST_0287,PROD_0087,6/10/2024,4,9706.83,38827.32,pending,UPI,Buxar
ORD_004457,CUST_0455,PROD_0016,2024-09-22,4,5646.14,22584.56,cancelled,Credit Card,Sri Ganganagar
ORD_004458,CUST_0081,PROD_0012,2024-01-18,3,9320.07,27960.21,PENDING,Credit Card,Amaravati
ORD_004459,CUST_0498,PROD_0075,2024-01-24,4,4881.4,19525.6,Cancelled,,Parbhani
ORD_004460,CUST_0076,PROD_0070,6/6/2024,4,7306.33,29225.32,cancelled,,Mehsana
ORD_004461,CUST_0425,PROD_0074,5/28/2024,5,9927.23,49636.15,pending,UPI,Agartala
ORD_004462,CUST_0423,PROD_0086,2024-06-25,3,4083.86,12251.58,DELIVERED,,Gangtok
ORD_004463,CUST_0382,PROD_0061,2024-11-22,1,1969.23,1969.23,delivered,Net Banking,Begusarai
ORD_004464,CUST_0398,PROD_0008,3/16/2024,2,4924.44,9848.88,Cancelled,COD,Maheshtala
ORD_004465,CUST_0410,PROD_0097,2024-06-23,2,461.19,922.38,PENDING,Credit Card,Karawal Nagar
ORD_004466,CUST_0080,PROD_0087,11/17/2024,5,2785.07,13925.35,pending,,Naihati
ORD_004467,CUST_0210,PROD_0088,2024-08-24,5,4457.55,22287.75,Cancelled,Debit Card,Narasaraopet
ORD_004468,CUST_0345,PROD_0035,8/31/2024,4,8003.59,32014.36,Cancelled,Debit Card,Agartala
ORD_004469,CUST_0203,PROD_0047,10/3/2024,2,4327.0,8654.0,DELIVERED,COD,
ORD_004470,CUST_0229,PROD_0076,4/23/2024,2,5070.24,10140.48,pending,Net Banking,
ORD_004471,CUST_0471,PROD_0006,2024-10-23,3,133.57,400.71,SHIPPED,Debit Card,Tirunelveli
ORD_004472,CUST_0224,PROD_0023,2/21/2024,2,703.0,1406.0,shipped,UPI,Sagar
ORD_004473,CUST_0200,PROD_0085,8/5/2024,2,8466.05,16932.1,cancelled,Credit Card,Darbhanga
ORD_004474,CUST_0006,PROD_0079,2024-04-08,4,2303.54,9214.16,pending,Debit Card,Naihati
ORD_004475,CUST_0045,PROD_0056,2/27/2024,4,2347.29,9389.16,Delivered,,Tirupati
ORD_004476,CUST_0382,PROD_0062,10/6/2024,3,4702.34,14107.02,DELIVERED,Credit Card,Hajipur
ORD_004477,CUST_0390,PROD_0082,2024-03-23,5,2080.05,10400.25,delivered,,Shahjahanpur
ORD_004478,CUST_0474,PROD_0099,11/3/2024,2,4053.46,8106.92,shipped,Credit Card,Siliguri
ORD_004479,CUST_0112,PROD_0034,2024-10-21,4,4400.31,17601.24,Delivered,COD,Narasaraopet
ORD_004480,CUST_0485,PROD_0099,2024-03-10,4,1676.47,6705.88,pending,Credit Card,Bhubaneswar
ORD_004481,CUST_0096,PROD_0044,2024-11-13,4,6773.28,27093.12,DELIVERED,UPI,Moradabad
ORD_004482,CUST_0423,PROD_0099,2024-05-30,2,7201.86,14403.72,delivered,COD,
ORD_004483,CUST_0336,PROD_0027,7/16/2024,5,3189.72,15948.6,delivered,Credit Card,
ORD_004484,CUST_0102,PROD_0025,2024-08-13,4,209.29,837.16,shipped,,Ranchi
ORD_004485,CUST_0264,PROD_0027,4/15/2024,5,8882.65,44413.25,cancelled,Net Banking,
ORD_004486,CUST_0331,PROD_0063,2024-11-17,1,1365.04,1365.04,SHIPPED,Net Banking,Kharagpur
ORD_004487,CUST_0269,PROD_0091,8/22/2024,4,1099.17,4396.68,DELIVERED,Net Banking,Shimoga
ORD_004488,CUST_0277,PROD_0003,12/18/2024,5,6620.38,33101.9,SHIPPED,Debit Card,
ORD_004489,CUST_0373,PROD_0089,2024-08-10,3,3139.92,9419.76,DELIVERED,Debit Card,Ramagundam
ORD_004490,CUST_0238,PROD_0080,2024-10-09,5,7935.35,39676.75,Cancelled,Debit Card,Bikaner
ORD_004491,CUST_0075,PROD_0081,9/27/2024,3,2140.96,6422.88,shipped,,
ORD_004492,CUST_0186,PROD_0079,2024-01-14,4,5270.71,21082.84,SHIPPED,,Fatehpur
ORD_004493,CUST_0110,PROD_0082,2024-06-19,5,9920.24,49601.2,shipped,COD,Gopalpur
ORD_004494,CUST_0240,PROD_0087,2024-03-15,5,9109.77,45548.85,shipped,UPI,
ORD_004495,CUST_0085,PROD_0013,6/7/2024,3,325.29,975.87,Cancelled,Debit Card,Pimpri-Chinchwad
ORD_004496,CUST_0373,PROD_0004,2024-03-22,1,6840.26,6840.26,cancelled,UPI,Kota
ORD_004497,CUST_0467,PROD_0095,8/5/2024,4,4399.58,17598.32,delivered,Net Banking,
ORD_004498,CUST_0153,PROD_0064,7/27/2024,4,2308.22,9232.88,pending,UPI,Pallavaram
ORD_004499,CUST_0273,PROD_0055,2024-10-28,5,5811.36,29056.8,Delivered,COD,
ORD_004500,CUST_0046,PROD_0094,2024-12-30,3,7268.17,21804.51,shipped,COD,Pimpri-Chinchwad
ORD_004501,CUST_0439,PROD_0061,9/21/2024,2,3172.15,6344.3,Delivered,Credit Card,Sambalpur
ORD_004502,CUST_0389,PROD_0052,2024-07-08,3,3588.45,10765.35,pending,Debit Card,Allahabad
ORD_004503,CUST_0213,PROD_0030,2/7/2024,5,6797.98,33989.9,cancelled,COD,Sikar
ORD_004504,CUST_0289,PROD_0045,1/22/2024,1,2089.52,2089.52,SHIPPED,Net Banking,Karnal
ORD_004505,CUST_0335,PROD_0048,2024-12-12,4,7808.08,31232.32,DELIVERED,Net Banking,Dibrugarh
ORD_004506,CUST_0017,PROD_0007,2024-05-09,5,4955.94,24779.7,DELIVERED,UPI,
ORD_004507,CUST_0484,PROD_0060,2024-09-27,2,7388.38,14776.76,Cancelled,,Aligarh
ORD_004508,CUST_0499,PROD_0022,12/15/2024,2,6859.67,13719.34,Cancelled,,Shimoga
ORD_004509,CUST_0424,PROD_0024,2024-11-15,2,7225.18,14450.36,shipped,Debit Card,
ORD_004510,CUST_0110,PROD_0077,2024-11-18,4,2751.23,11004.92,Cancelled,,Khammam
ORD_004511,CUST_0298,PROD_0016,2024-01-31,1,7988.79,7988.79,delivered,Debit Card,
ORD_004512,CUST_0369,PROD_0094,2024-10-08,5,4363.83,21819.15,pending,Credit Card,
ORD_004513,CUST_0156,PROD_0097,6/11/2024,2,4191.17,8382.34,PENDING,COD,
ORD_004514,CUST_0264,PROD_0046,9/18/2024,2,6677.29,13354.58,SHIPPED,UPI,Begusarai
ORD_004515,CUST_0403,PROD_0079,2024-11-09,4,7969.1,31876.4,shipped,Net Banking,Mathura
ORD_004516,CUST_0481,PROD_0099,9/12/2024,4,2996.09,11984.36,PENDING,UPI,Gorakhpur
ORD_004517,CUST_0252,PROD_0032,2/9/2024,3,3564.69,10694.07,Cancelled,Net Banking,
ORD_004518,CUST_0253,PROD_0028,2024-01-24,3,2622.92,7868.76,PENDING,Net Banking,
ORD_004519,CUST_0403,PROD_0092,1/12/2024,1,7466.58,7466.58,Delivered,COD,
ORD_004520,CUST_0200,PROD_0056,6/8/2024,1,6624.89,6624.89,DELIVERED,COD,Buxar
ORD_004521,CUST_0458,PROD_0039,8/9/2024,4,5467.97,21871.88,pending,UPI,
ORD_004522,CUST_0277,PROD_0065,2024-12-12,5,9230.39,46151.95,pending,Debit Card,Motihari
ORD_004523,CUST_0311,PROD_0052,2/21/2024,3,3611.13,10833.39,shipped,COD,Chinsurah
ORD_004524,CUST_0166,PROD_0008,2024-10-02,4,1660.65,6642.6,shipped,UPI,
ORD_004525,CUST_0425,PROD_0087,7/15/2024,5,6483.75,32418.75,SHIPPED,Net Banking,
ORD_004526,CUST_0114,PROD_0039,2024-03-24,2,2724.66,5449.32,cancelled,Debit Card,
ORD_004527,CUST_0091,PROD_0015,2024-02-03,4,5988.16,23952.64,DELIVERED,,Nangloi Jat
ORD_004528,CUST_0121,PROD_0065,4/19/2024,4,417.72,1670.88,DELIVERED,UPI,
ORD_004529,CUST_0170,PROD_0040,9/6/2024,5,544.57,2722.85,SHIPPED,Net Banking,Yamunanagar
ORD_004530,CUST_0301,PROD_0008,2024-03-06,1,9055.63,9055.63,pending,Net Banking,Gangtok
ORD_004531,CUST_0221,PROD_0095,2024-09-01,4,2833.43,11333.72,DELIVERED,Net Banking,Udupi
ORD_004532,CUST_0416,PROD_0044,2024-09-06,2,1855.45,3710.9,shipped,,
ORD_004533,CUST_0180,PROD_0071,3/20/2024,4,7016.65,28066.6,PENDING,,
ORD_004534,CUST_0463,PROD_0082,2024-05-19,1,6419.89,6419.89,delivered,Debit Card,Bidar
ORD_004535,CUST_0114,PROD_0028,2024-10-26,3,5258.22,15774.66,cancelled,Credit Card,
ORD_004536,CUST_0339,PROD_0052,2024-08-20,4,7174.02,28696.08,DELIVERED,Credit Card,
ORD_004537,CUST_0001,PROD_0099,2024-03-10,3,3223.97,9671.91,Delivered,COD,Srinagar
ORD_004538,CUST_0266,PROD_0002,2024-09-21,4,2009.93,8039.72,delivered,UPI,Hajipur
ORD_004539,CUST_0439,PROD_0060,2024-04-25,3,8124.4,24373.2,PENDING,UPI,Giridih
ORD_004540,CUST_0383,PROD_0084,2024-01-07,5,641.51,3207.55,SHIPPED,COD,
ORD_004541,CUST_0468,PROD_0052,11/14/2024,5,1246.76,6233.8,delivered,Debit Card,Saharanpur
ORD_004542,CUST_0344,PROD_0095,2024-08-26,1,5797.31,5797.31,Cancelled,COD,Miryalaguda
ORD_004543,CUST_0408,PROD_0085,8/30/2024,1,5065.5,5065.5,DELIVERED,Net Banking,Burhanpur
ORD_004544,CUST_0160,PROD_0079,2024-02-21,5,212.53,1062.65,shipped,,Surendranagar Dudhrej
ORD_004545,CUST_0489,PROD_0047,2024-01-08,5,9080.01,45400.05,pending,,Gwalior
ORD_004546,CUST_0079,PROD_0076,2024-10-22,5,4282.39,21411.95,shipped,Credit Card,Katni
ORD_004547,CUST_0181,PROD_0021,2024-06-22,2,2865.54,5731.08,delivered,COD,Shahjahanpur
ORD_004548,CUST_0484,PROD_0028,12/5/2024,1,6689.68,6689.68,DELIVERED,Net Banking,Chandrapur
ORD_004549,CUST_0179,PROD_0050,2024-03-31,3,5268.29,15804.87,pending,Debit Card,
ORD_004550,CUST_0055,PROD_0009,2024-04-04,1,3946.73,3946.73,Cancelled,,Lucknow
ORD_004551,CUST_0470,PROD_0008,12/27/2024,1,6530.7,6530.7,cancelled,UPI,Rajpur Sonarpur
ORD_004552,CUST_0048,PROD_0022,2024-01-27,3,4953.83,14861.49,DELIVERED,COD,Ambattur
ORD_004553,CUST_0033,PROD_0070,2024-11-07,1,8330.48,8330.48,DELIVERED,,
ORD_004554,CUST_0364,PROD_0083,2024-08-07,2,8647.45,17294.9,shipped,Credit Card,Kollam
ORD_004555,CUST_0299,PROD_0096,9/4/2024,2,3312.01,6624.02,Delivered,UPI,Danapur
ORD_004556,CUST_0405,PROD_0037,6/15/2024,2,2288.5,4577.0,Cancelled,COD,
ORD_004557,CUST_0434,PROD_0014,2024-01-13,5,7040.03,35200.15,Cancelled,,Mirzapur
ORD_004558,CUST_0441,PROD_0071,2024-05-06,5,7650.82,38254.1,SHIPPED,Debit Card,Bathinda
ORD_004559,CUST_0034,PROD_0019,2024-05-16,3,1715.45,5146.35,shipped,Net Banking,Thiruvananthapuram
ORD_004560,CUST_0403,PROD_0036,2024-11-08,5,1311.25,6556.25,PENDING,UPI,Rohtak
ORD_004561,CUST_0414,PROD_0053,2024-09-02,3,7495.8,22487.4,PENDING,,Pudukkottai
ORD_004562,CUST_0053,PROD_0033,2024-03-21,5,5044.68,25223.4,PENDING,Credit Card,Rajpur Sonarpur
ORD_004563,CUST_0135,PROD_0036,4/4/2024,4,5681.84,22727.36,delivered,Net Banking,Hospet
ORD_004564,CUST_0436,PROD_0095,8/29/2024,5,6832.03,34160.15,PENDING,UPI,Nellore
ORD_004565,CUST_0234,PROD_0034,5/4/2024,2,6952.88,13905.76,Cancelled,Net Banking,
ORD_004566,CUST_0317,PROD_0082,10/9/2024,5,2281.34,11406.7,delivered,Net Banking,Berhampore
ORD_004567,CUST_0141,PROD_0011,5/12/2024,2,6122.05,12244.1,Delivered,,
ORD_004568,CUST_0184,PROD_0059,12/8/2024,1,2973.52,2973.52,Cancelled,Credit Card,Yamunanagar
ORD_004569,CUST_0322,PROD_0069,11/19/2024,2,6776.38,13552.76,pending,Net Banking,Madurai
ORD_004570,CUST_0308,PROD_0045,2024-11-16,5,946.2,4731.0,delivered,UPI,Dibrugarh
ORD_004571,CUST_0269,PROD_0081,2/5/2024,3,5003.15,15009.45,DELIVERED,Net Banking,Uluberia
ORD_004572,CUST_0164,PROD_0075,2024-06-09,4,8911.36,35645.44,Delivered,,Solapur
ORD_004573,CUST_0229,PROD_0050,2024-05-24,2,6125.63,12251.26,DELIVERED,Net Banking,Sri Ganganagar
ORD_004574,CUST_0277,PROD_0052,10/12/2024,2,7709.41,15418.82,delivered,Credit Card,Agra
ORD_004575,CUST_0139,PROD_0052,2/25/2024,5,5267.72,26338.6,pending,,Sonipat
ORD_004576,CUST_0194,PROD_0021,8/14/2024,1,4017.76,4017.76,pending,,Bangalore
ORD_004577,CUST_0460,PROD_0047,9/8/2024,1,1664.56,1664.56,Delivered,Credit Card,Firozabad
ORD_004578,CUST_0141,PROD_0023,2024-06-01,2,3289.66,6579.32,cancelled,Credit Card,Lucknow
ORD_004579,CUST_0001,PROD_0067,10/24/2024,4,8327.31,33309.24,PENDING,COD,Thanjavur
ORD_004580,CUST_0033,PROD_0058,2024-08-17,5,3964.74,19823.7,DELIVERED,Debit Card,Guna
ORD_004581,CUST_0005,PROD_0081,12/28/2024,3,7748.88,23246.64,shipped,Debit Card,Thoothukudi
ORD_004582,CUST_0061,PROD_0066,5/22/2024,1,1964.34,1964.34,cancelled,Net Banking,Guwahati
ORD_004583,CUST_0425,PROD_0080,2024-12-02,3,6163.93,18491.79,SHIPPED,,Secunderabad
ORD_004584,CUST_0372,PROD_0092,2024-12-08,2,1578.29,3156.58,delivered,COD,Danapur
ORD_004585,CUST_0297,PROD_0035,11/2/2024,2,9220.43,18440.86,shipped,,Bihar Sharif
ORD_004586,CUST_0329,PROD_0010,7/28/2024,3,9095.86,27287.58,delivered,COD,Guwahati
ORD_004587,CUST_0356,PROD_0026,8/13/2024,5,2301.21,11506.05,pending,COD,
ORD_004588,CUST_0156,PROD_0006,2024-01-31,2,6921.83,13843.66,DELIVERED,UPI,South Dumdum
ORD_004589,CUST_0048,PROD_0028,2/13/2024,5,1557.0,7785.0,PENDING,UPI,
ORD_004590,CUST_0492,PROD_0006,9/11/2024,1,6565.12,6565.12,Delivered,Debit Card,Kolhapur
ORD_004591,CUST_0238,PROD_0067,8/14/2024,4,3502.66,14010.64,shipped,,Satna
ORD_004592,CUST_0232,PROD_0037,9/29/2024,3,5087.95,15263.85,Delivered,Net Banking,Durg
ORD_004593,CUST_0487,PROD_0069,2024-08-26,3,5071.46,15214.38,shipped,,Hapur
ORD_004594,CUST_0152,PROD_0096,2024-08-10,2,3213.22,6426.44,Delivered,,Thane
